매물ID,모델,현재가격,제조사_기아,주행거리_km,배기량,좌석수,차량연령,사고강도점수,변속기,연료_LPG,연료_가솔린,연료_하이브리드,연료_디젤,연료_전기,색상_흰색,색상_검정색,색상_은색,색상_기타,차급_SUV,차급_세단,주요옵션_선루프,주요옵션_헤드램프 (LED),주요옵션_주차감지센서,주요옵션_후방카메라,주요옵션_자동에어컨,주요옵션_스마트키,주요옵션_내비게이션,주요옵션_열선시트,주요옵션_통풍시트,주요옵션_가죽시트
41518693,올 뉴 K3,1230,1,60736,1598,5,7,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1
41591931,K8,2530,1,74058,2497,5,3,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
41367649,카니발 4세대,3550,1,30860,2151,9,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41472717,쏘렌토 4세대,2599,1,53851,2151,5,5,8,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41470291,스포티지 5세대,2100,1,117517,1998,5,3,2,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41560612,더 뉴 모하비,2100,1,86023,2959,5,9,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1
41552914,올 뉴 카니발,1290,1,168414,2199,7,8,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1
41554225,더 뉴 쏘렌토,1970,1,86883,2199,7,7,2,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1
41534962,쏘렌토 4세대,4200,1,30973,1598,5,3,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
41526130,EV6,3150,1,23057,111,5,4,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1
41536309,카니발 4세대,2770,1,94054,2151,9,5,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41101089,쏘렌토 4세대,2699,1,85214,1598,5,5,4,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1
41379045,스팅어 마이스터,3480,1,80156,3342,5,5,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
41393331,스포티지 5세대,2480,1,15956,1598,5,3,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1
41378853,스포티지 4세대,1390,1,101829,1995,5,8,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1
41361214,쏘렌토 4세대,2759,1,97863,2151,6,5,9,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41297574,모하비 더 마스터,5080,1,25992,2959,6,2,4,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41627677,카니발 4세대,3090,1,12644,2151,9,3,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41622416,더 뉴 K8,3850,1,16254,2497,5,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
41609767,더 뉴 K3 2세대,1670,1,41487,1598,5,3,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41604159,올 뉴 K3,1350,1,88555,1598,5,7,3,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1
41586742,셀토스,2170,1,30376,1591,5,5,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41101518,더 뉴 K7,890,1,158851,2359,5,11,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1
41396009,올 뉴 K7,980,1,160197,2359,5,9,8,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
41513378,모하비 더 마스터,3050,1,73359,2959,7,6,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41474498,모하비 더 마스터,4280,1,35199,2959,6,4,2,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41569741,스포티지 4세대,1100,1,102356,1685,5,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1
41595759,더 뉴 K9,1390,1,132701,5038,5,11,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41601598,스포티지 5세대,3180,1,18429,1999,5,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41586572,K5 하이브리드 3세대,2350,1,100354,1999,5,5,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41513577,올 뉴 K3,1250,1,69734,1598,5,5,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1
41511787,스포티지 5세대,3190,1,56102,1598,5,3,2,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
41480984,더 뉴 카니발,1350,1,144560,2199,9,7,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41463997,K7 프리미어,2390,1,42305,2497,5,6,2,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41570058,카니발 4세대,3190,1,116541,2151,9,4,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41550411,K8 하이브리드,3680,1,46380,1598,5,3,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41634042,모하비 더 마스터,3230,1,111590,2959,6,5,4,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41624046,더 뉴 카니발,2720,1,52952,2199,9,6,4,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41625589,더 뉴 K5 2세대,1490,1,77716,1999,5,7,3,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1
41129544,더 뉴 셀토스,2750,1,10392,1598,5,2,2,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1
41186238,스포티지 더 볼드,1740,1,90867,1995,5,5,4,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41085230,K8,2340,1,73982,3470,5,3,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
41356837,카니발 4세대,2320,1,102044,2151,9,5,10,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41295748,K8,2240,1,92625,3470,5,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41435551,더 뉴 쏘렌토,1690,1,108343,1995,5,8,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41441372,더 뉴 스포티지 5세대,3270,1,28999,1598,5,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41643535,K8 하이브리드,2120,1,104401,1598,5,4,6,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41652417,올 뉴 카니발,1680,1,92682,2199,9,8,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
41653609,스포티지 4세대,1250,1,117641,1995,5,8,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
41626618,카니발 4세대,3690,1,31291,2151,9,3,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41587615,모하비 더 마스터,4730,1,54068,2959,6,3,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41651801,올 뉴 K7,1299,1,125922,2199,5,9,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1
41659205,K5 2세대,1550,1,52756,1999,5,8,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
41168185,K8,2450,1,14651,3470,5,4,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41137519,쏘렌토 4세대,2190,1,106718,2151,5,5,2,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1
40895119,더 뉴 기아 레이 EV,2090,1,33110,133,4,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
41260747,카니발 4세대,3290,1,40762,3470,7,3,6,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41251197,스포티지 5세대 하이브리드,3180,1,54252,1598,5,3,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41456333,K5 3세대,1790,1,49254,1999,5,5,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1
41420384,쏘렌토 4세대,2020,1,73590,2151,7,5,17,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
41191108,쏘렌토 4세대,3590,1,41209,1598,5,3,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41424780,K8 하이브리드,3400,1,18741,1598,5,3,2,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
40758348,올 뉴 K7,1150,1,140086,2359,5,9,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
40247829,올 뉴 카니발,1690,1,117956,3342,9,9,11,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
40703218,K3,700,1,88772,1591,5,11,5,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1
40661372,더 뉴 K7,650,1,88975,2359,5,13,5,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1
39989042,더 뉴 레이,850,1,45946,998,2,7,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
41632003,올 뉴 카니발,999,1,170670,2199,11,9,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
40902991,더 뉴 카니발,890,1,216909,2199,9,7,7,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1
40928294,쏘렌토 4세대,3350,1,68045,1598,5,4,2,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41235390,더 뉴 K3 2세대,1490,1,26941,1598,5,4,12,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
41181446,올 뉴 카니발,1020,1,88487,2199,9,9,10,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1
41212618,올 뉴 카니발,1559,1,160257,2199,9,9,6,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1
39221540,더 뉴 카니발,1150,1,235143,2199,7,7,6,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
38543036,스팅어 마이스터,1320,1,25557,2497,5,3,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
40233893,올 뉴 카니발,919,1,135044,2199,11,10,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1
40693353,스포티지 더 볼드,1300,1,149147,1995,5,7,8,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1
40798847,더 뉴 K5,530,1,117293,1999,5,12,15,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1
41242008,K5 하이브리드 3세대,2150,1,94776,1999,5,5,2,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41338216,스팅어,1740,1,86484,1998,5,8,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
41292995,K5,360,1,133060,1998,5,14,17,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1
41291643,더 뉴 K5 2세대,1590,1,85810,1999,5,7,3,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1
41256799,더 뉴 니로,1690,1,16526,1580,5,4,13,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1
41253266,스포티지 5세대 하이브리드,2850,1,60412,1598,5,4,10,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
41423486,쏘렌토 4세대,1860,1,339346,2151,7,5,13,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41432223,K8,2120,1,75124,2497,5,4,5,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41429688,더 뉴 카니발 4세대,4950,1,18714,1598,9,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41122304,올 뉴 카니발,900,1,148360,2199,9,10,5,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1
41114200,K7 프리미어,1899,1,92089,2999,5,6,11,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41014565,더 뉴 카니발,1299,1,180489,2199,9,7,4,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
41396133,스팅어,1799,1,83522,3342,5,6,15,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
41480847,더 뉴 레이,629,1,144871,998,2,5,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41484056,올 뉴 K3,900,1,140273,1598,5,7,7,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1
41477567,더 뉴 K3 2세대,1700,1,96500,1591,5,4,8,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41304417,카니발 4세대,2490,1,79208,2151,9,5,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41259849,더 뉴 카렌스,899,1,118379,1999,7,9,11,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
41260204,스팅어,1780,1,117920,3342,5,8,14,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41181377,카니발 R,499,1,61756,2199,11,16,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1
41162677,카니발 4세대,2499,1,148146,2151,9,4,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41160243,뉴 쏘렌토 R,659,1,189035,1995,5,12,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
41366427,올 뉴 K7,899,1,112404,2999,5,10,14,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41365684,올 뉴 카니발,950,1,178189,2199,9,8,21,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1
41368150,올 뉴 K7,1450,1,124690,2199,5,7,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41395600,스포티지 5세대,1719,1,109526,1598,5,4,19,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
41387358,카니발 4세대,2480,1,157677,2151,9,5,4,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41407439,쏘렌토 4세대,3000,1,131527,1598,6,5,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41401971,더 뉴 K9 2세대,3890,1,73921,3778,5,3,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41400830,모하비 더 마스터,3550,1,112542,2959,7,5,8,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41458865,올 뉴 K7,650,1,209831,2199,5,9,28,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
41566378,K5 하이브리드 3세대,23,1,45393,1999,5,3,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41563874,셀토스,1920,1,79520,1591,5,6,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41563207,셀토스,1300,1,120503,1598,5,6,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1
41562805,더 뉴 레이,490,1,179940,998,2,7,11,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
41561589,카니발 4세대,3490,1,123532,2151,7,4,8,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41554463,스포티지 R,550,1,180158,1995,5,13,12,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1
41546863,카니발 4세대,1990,1,198499,2151,7,5,9,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41460407,올 뉴 모닝 (JA),580,1,114641,998,2,8,11,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41449589,셀토스,1804,1,53147,1591,5,6,6,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41494839,모닝 어반 (JA),1210,1,56882,998,5,5,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1
41626686,스포티지 5세대,2199,1,43906,1998,5,3,2,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1
41613914,올 뉴 카니발,830,1,199062,2199,9,10,13,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1
41620285,K3 쿱,499,1,149334,1591,5,12,10,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1
41658714,더 뉴 모닝 (JA),288,1,5,998,5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1
41652727,더 뉴 EV6,3399,1,65105,120,5,1,8,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41648750,뉴모닝,200,1,114016,999,5,18,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1
41647618,올 뉴 쏘렌토,1470,1,99767,1995,7,11,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
41646359,더 뉴 기아 레이 EV,1080,1,4550,400,4,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
41606359,쏘렌토 4세대,3190,1,85721,1598,5,3,7,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41603870,K7 프리미어,1950,1,147081,2497,5,6,3,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41601325,더 뉴 카니발 4세대,4390,1,17408,3470,9,1,2,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41659414,올 뉴 카니발,1430,1,119993,2199,9,8,8,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
41657559,카니발 4세대,2650,1,99783,2151,9,5,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41646358,카니발 4세대,1212,1,63277,3470,4,3,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41642397,더 K9,1650,1,205666,3778,5,6,10,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
41643814,스팅어,1299,1,148537,3342,5,8,16,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
41603075,레이,430,1,116402,998,2,10,6,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
41628778,모닝 어반 (JA),1100,1,65286,998,5,5,6,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1
41295633,모하비,720,1,133245,2959,7,16,2,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1
41611089,스포티지 더 볼드,1830,1,60168,1995,5,6,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1
41497405,올 뉴 모닝,499,1,108383,998,5,11,10,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1
40984068,모하비 더 마스터,4450,1,44805,2959,5,5,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41084896,올 뉴 모닝,590,1,60357,998,5,12,10,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41519759,더 뉴 모하비,2230,1,67450,2959,5,7,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1
41458672,카니발 4세대,3390,1,71566,2151,9,3,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41494635,더 뉴 기아 레이,1299,1,32671,998,2,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1
41458634,K5 3세대,2290,1,16402,1999,5,6,7,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41412271,올 뉴 쏘렌토,1290,1,142798,1995,5,10,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1
41377899,K8,2590,1,51386,3470,5,3,3,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41382227,스포티지 5세대 하이브리드,2780,1,46599,1598,5,3,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41392029,더 뉴 카니발 4세대,3971,1,1500,3470,9,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41371385,올 뉴 모닝 (JA),930,1,24747,998,5,6,21,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
41370883,더 뉴 레이,650,1,117823,998,2,8,5,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
41304269,스포티지 4세대,820,1,182132,1685,5,10,11,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1
41287259,올 뉴 카니발,1059,1,138781,2199,9,11,12,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1
41252127,올 뉴 모닝,370,1,80394,998,5,13,15,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1
41250343,더 뉴 쏘렌토 4세대,4320,1,16968,1598,5,2,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41228492,K8 하이브리드,24,1,130997,1598,5,3,8,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41242920,더 뉴 레이,739,1,100995,998,2,5,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1
41245750,올 뉴 모닝,490,1,51849,998,5,13,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41243154,올 뉴 모닝,470,1,103519,998,5,12,6,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1
41226421,더 뉴 레이,1180,1,54122,998,5,5,7,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41068815,더 뉴 기아 레이,1399,1,29424,998,5,3,15,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1
41462637,K5,570,1,148161,1999,5,13,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1
41453483,더 뉴 레이,699,1,180790,998,5,8,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1
41459164,올 뉴 쏘렌토,1000,1,185237,1995,5,11,4,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
41449512,모하비,700,1,181735,2959,7,12,3,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1
41438067,올 뉴 쏘렌토,1260,1,150924,1995,7,10,7,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1
41444750,더 뉴 쏘렌토,1630,1,150405,1995,5,6,4,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1
41432621,셀토스,1820,1,58827,1591,5,4,4,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41428174,올 뉴 K7 하이브리드,1330,1,166809,2359,5,7,12,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1
41416058,더 뉴 카니발 4세대,3612,1,890,1598,9,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41424124,더 뉴 카니발,2390,1,100065,2199,7,7,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40916800,쏘렌토 4세대,2299,1,195320,1598,5,5,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40964901,올 뉴 카니발,650,1,214778,2199,9,11,17,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
40749892,올 뉴 모닝,450,1,58933,998,5,13,5,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1
40098632,카니발 R,380,1,157875,2199,11,15,4,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1
40554457,쏘렌토 4세대,2259,1,129925,2151,7,5,11,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
40500179,K7,300,1,173801,2656,5,15,7,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1
39748953,올 뉴 K7,1150,1,112796,2199,5,9,8,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
41196122,카니발 4세대,3300,1,72000,2151,9,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
38291187,더 뉴 K9,1350,1,198822,5038,5,10,5,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
40853110,K9,660,1,213058,3342,5,12,11,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
40833788,스토닉,855,1,111576,1368,5,8,12,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1
40800521,더 뉴 카니발,1650,1,302074,2199,9,7,8,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41011290,K5 하이브리드 2세대,849,1,145217,1999,5,10,2,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1
