매물ID,모델,모델_원본,모델_LE,현재가격_만원,주행거리_km,배기량_cc,좌석수,차량연령,사고강도점수,주요옵션_선루프,주요옵션_헤드램프 (LED),주요옵션_주차감지센서,주요옵션_후방카메라,주요옵션_자동에어컨,주요옵션_스마트키,주요옵션_내비게이션,주요옵션_열선시트,주요옵션_통풍시트,주요옵션_가죽시트,제조사_현대,제조사_기아,제조사_제네시스,제조사_KG모빌리티(쌍용),제조사_쉐보레(GM대우),제조사_르노코리아(삼성),연료_LPG,연료_가솔린,연료_하이브리드,연료_디젤,연료_전기,연료_수소,색상_흰색,색상_검정색,색상_은색,색상_기타,변속기_오토계열,차급_SUV계열,차급_세단계열
41445215,스파크,더 넥스트 스파크,54,650,62982,999,5,10,4,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41449620,말리부,올 뉴 말리부,40,619,137394,1998,5,9,4,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41449864,말리부,말리부,40,320,153230,1998,5,11,2,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41450662,볼트,볼트 EV,48,1269,171446,174,5,7,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
41451334,올란도,올란도,77,310,174457,1998,7,12,5,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41452761,임팔라,임팔라,80,820,129232,3564,5,10,12,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41452962,올란도,올란도,77,659,79891,1998,7,13,6,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0
41454481,알페온,알페온,70,280,130344,2384,5,15,11,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41454539,스파크,더 넥스트 스파크,54,450,122444,999,5,10,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41455053,크루즈,어메이징 뉴 크루즈,95,249,162185,1796,5,11,17,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41455060,스파크,더 뉴 스파크,54,849,58944,999,5,5,2,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41455121,스파크,더 넥스트 스파크,54,599,75911,999,5,11,15,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41455447,크루즈,어메이징 뉴 크루즈,95,350,131649,1796,5,10,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41456725,올란도,올란도,77,530,71352,1998,7,13,6,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0
41457157,이쿼녹스,이쿼녹스,79,1120,117685,1598,5,8,3,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41458046,트랙스,더 뉴 트랙스,103,780,89311,1362,5,6,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
41458881,트랙스,더 뉴 트랙스,103,1080,74316,1362,5,8,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41459129,말리부,말리부,40,350,126991,1998,5,12,4,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41459149,스파크,더 뉴 스파크,54,790,31129,999,5,6,5,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41461327,스파크,더 넥스트 스파크,54,490,117228,999,5,10,3,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41462250,올란도,올란도,77,620,108661,1998,7,10,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0
41463070,말리부,올 뉴 말리부,40,790,134392,1490,5,10,9,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41464401,올란도,올란도,77,249,143060,1998,7,15,2,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41464727,스파크,스파크,54,450,89272,995,5,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41466680,올란도,올란도,77,900,31589,1998,7,10,3,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0
41470541,말리부,올 뉴 말리부,40,450,168378,1490,5,9,17,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41470582,말리부,올 뉴 말리부,40,630,150570,1490,5,10,10,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41470715,크루즈,어메이징 뉴 크루즈,95,330,99040,1796,5,11,15,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41470839,스파크,스파크,54,360,118181,995,5,14,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1
41471199,트랙스,트랙스,103,649,41390,1598,5,11,6,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41471539,말리부,말리부,40,450,80978,1998,5,12,6,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41471988,스파크,더 넥스트 스파크,54,430,105594,999,5,11,9,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41473416,트랙스,트랙스,103,420,162957,1598,5,10,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41474075,알페온,알페온,70,300,132356,2384,5,14,7,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41474116,스파크,스파크,54,440,79510,995,5,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1
41475118,스파크,더 뉴 스파크,54,800,51318,999,5,6,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41477855,트랙스,트랙스,103,380,137447,1362,5,13,30,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41479974,말리부,말리부,40,400,184052,1956,5,12,11,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
41480948,말리부,더 뉴 말리부,40,1650,58081,1341,5,7,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41482931,트랙스,트랙스,103,500,109653,1598,5,10,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41483042,크루즈,크루즈,95,290,113552,1796,5,12,15,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41483116,스파크,스파크,54,250,87272,995,5,12,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41485413,트레일블레이저,트레일블레이저,104,1345,147302,1341,5,4,3,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41486359,말리부,올 뉴 말리부,40,830,106645,1998,5,9,7,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41486948,크루즈,크루즈,95,399,131750,1998,5,12,8,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
41487379,스파크,더 뉴 스파크,54,930,47082,999,5,6,3,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41487726,스파크,더 넥스트 스파크,54,499,61952,999,5,10,3,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41488306,크루즈,크루즈,95,149,176317,1796,5,14,6,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41488423,말리부,더 뉴 말리부,40,1149,108041,1998,5,7,14,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41489284,크루즈,크루즈,95,250,99786,1796,5,13,11,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41491605,올란도,올란도,77,390,190248,1998,7,13,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41495101,트랙스,더 뉴 트랙스,103,670,129950,1362,5,9,8,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0
41495180,말리부,말리부,40,330,140400,1998,5,12,2,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41495899,크루즈,크루즈,95,230,193221,1998,5,12,2,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
41496981,스파크,더 넥스트 스파크,54,500,61970,999,5,11,19,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41496991,트랙스,더 뉴 트랙스,103,970,79072,1362,5,7,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41497497,스파크,스파크,54,370,57352,995,5,12,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41497724,라보,뉴 라보,32,650,56473,796,2,10,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
41499893,임팔라,임팔라,80,1050,100932,3564,5,10,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41501584,트랙스,트랙스,103,399,189326,1362,5,12,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41502041,올란도,올란도,77,399,145529,1998,7,11,8,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0
41507397,캡티바,캡티바,90,349,146027,1998,7,14,2,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41508038,말리부,더 뉴 말리부,40,1250,86186,1341,5,6,8,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41509398,트랙스,더 뉴 트랙스,103,955,101966,1362,5,8,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41510840,스파크,더 넥스트 스파크,54,470,145848,999,5,11,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41510891,말리부,말리부,40,400,152813,1956,5,11,5,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
41511119,말리부,올 뉴 말리부,40,680,125902,1490,5,10,11,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41511399,트레일블레이저,트레일블레이저,104,1680,69468,1341,5,4,3,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0
41511574,말리부,올 뉴 말리부,40,790,159854,1998,5,9,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41512004,라세티,라세티 프리미어,33,250,95796,1796,5,17,8,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41515268,스파크,더 넥스트 스파크,54,710,62239,999,5,9,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41515310,올란도,올란도,77,350,189702,1998,7,13,2,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0
41515324,올란도,올란도,77,450,154609,1998,7,11,6,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0
41515475,크루즈,올 뉴 크루즈,95,460,127817,1399,5,9,21,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41515504,크루즈,크루즈,95,250,133419,1796,5,14,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41515599,크루즈,어메이징 뉴 크루즈,95,450,112635,1362,5,11,4,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41518169,스파크,더 넥스트 스파크,54,340,145829,999,5,10,12,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41520626,말리부,올 뉴 말리부,40,599,93049,1490,5,10,9,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41521444,크루즈,크루즈,95,380,57009,1998,5,12,6,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
41523080,캡티바,캡티바,90,550,94341,2231,7,12,6,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41523591,말리부,올 뉴 말리부,40,850,104541,1490,5,9,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41524369,스파크,스파크,54,230,47122,995,2,14,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41524552,아베오,아베오 해치백,63,349,161660,1362,5,12,9,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41524626,말리부,말리부,40,660,80060,1998,5,10,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41524647,트랙스,더 뉴 트랙스,103,1020,74899,1362,5,10,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41527050,스파크,더 뉴 스파크,54,680,103216,999,5,7,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41528473,말리부,올 뉴 말리부,40,1150,28924,1490,5,9,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41529296,라세티,라세티 프리미어,33,189,100819,1796,5,16,5,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41529340,말리부,더 뉴 말리부,40,1290,56354,1341,5,7,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41529859,스파크,스파크,54,350,59216,995,5,13,16,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41530044,아베오,아베오 세단,63,320,94955,1362,5,11,21,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41530205,올란도,올란도,77,470,172096,1998,7,11,8,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0
41530448,올란도,올란도,77,299,259290,1998,7,12,2,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0
41530467,크루즈,크루즈,95,340,123341,1796,5,12,5,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41530875,말리부,더 뉴 말리부,40,1200,69104,1341,5,7,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41531385,스파크,더 뉴 스파크,54,700,121381,999,5,6,4,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41532988,트랙스,더 뉴 트랙스,103,780,78885,1598,5,5,13,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41533044,스파크,스파크,54,195,151590,995,5,13,8,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41534018,트랙스,더 뉴 트랙스,103,950,54740,1362,5,9,10,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41535693,올란도,올란도,77,209,200954,1998,7,13,11,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41535942,아베오,아베오 세단,63,299,97069,1598,5,13,3,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41535970,스파크,더 넥스트 스파크,54,720,56552,999,5,10,3,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41536996,말리부,더 뉴 말리부,40,1010,132496,1341,5,7,13,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41537042,스파크,스파크,54,220,141895,995,5,13,15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41537090,스파크,더 뉴 스파크,54,930,44660,999,5,7,2,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41537293,스파크,더 넥스트 스파크,54,455,132277,999,5,10,10,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41538597,말리부,더 뉴 말리부,40,1430,30704,1341,5,7,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41540227,스파크,더 뉴 스파크,54,690,72789,999,5,6,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41541267,스파크,더 넥스트 스파크,54,590,82568,999,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41542810,이쿼녹스,이쿼녹스,79,840,180750,1598,5,8,26,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41544663,라보,뉴 라보,32,800,65716,796,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
41545024,트랙스,더 뉴 트랙스,103,730,113040,1362,5,9,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41545597,말리부,더 뉴 말리부,40,1590,112973,1341,5,5,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41545899,스파크,더 뉴 스파크,54,710,64768,999,5,8,9,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41546272,트랙스,더 뉴 트랙스,103,920,56549,1362,5,8,3,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0
41546445,아베오,아베오 세단,63,235,97105,1598,5,14,8,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41546944,트랙스,트랙스,103,580,110141,1362,5,11,3,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41547453,크루즈,크루즈,95,380,71389,1796,5,13,6,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41547485,알페온,알페온,70,640,65632,2384,5,14,5,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
41548126,스파크,더 뉴 스파크,54,760,52629,999,5,7,11,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41548620,트랙스,더 뉴 트랙스,103,800,80461,1362,5,8,6,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0
41549540,말리부,말리부,40,360,176591,2384,5,14,3,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41550225,올란도,올란도,77,469,128091,1998,7,12,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41551633,트레일블레이저,트레일블레이저,104,1320,119959,1341,5,6,10,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41551735,다마스,뉴 다마스,30,540,102363,796,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
41552701,스파크,더 넥스트 스파크,54,700,59912,999,5,8,6,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41552819,스파크,스파크,54,240,159731,995,5,12,6,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
41553050,다마스,뉴 다마스,30,450,72468,796,2,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
41554614,트랙스,트랙스,103,11,44781,1362,5,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41555919,올란도,올란도,77,960,69804,1998,7,9,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0
41557331,스파크,더 넥스트 스파크,54,670,99885,999,5,8,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41557932,말리부,올 뉴 말리부,40,850,154718,1998,5,9,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41559830,스파크,더 뉴 스파크,54,790,63773,999,5,8,4,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41559897,올란도,올란도,77,790,67265,1998,7,9,4,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0
41560176,말리부,올 뉴 말리부,40,970,119312,1490,5,8,7,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41560696,스파크,스파크,54,390,39543,995,5,12,5,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41561129,스파크,더 넥스트 스파크,54,599,151680,999,5,8,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41562190,말리부,올 뉴 말리부,40,1090,80597,1998,5,9,5,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41562514,아베오,아베오 해치백,63,419,103666,1362,5,11,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41563108,스파크,더 넥스트 스파크,54,470,120824,999,5,10,5,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41563398,말리부,올 뉴 말리부,40,350,205727,1490,5,9,2,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41563654,스파크,더 넥스트 스파크,54,599,68365,999,5,10,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41564016,스파크,더 넥스트 스파크,54,650,86446,999,5,10,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41564247,트레일블레이저,트레일블레이저,104,1499,141488,1341,5,6,4,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41564305,말리부,올 뉴 말리부,40,649,191047,1998,5,9,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41564437,스파크,더 넥스트 스파크,54,630,44742,999,5,11,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41564882,스파크,더 넥스트 스파크,54,660,73073,999,5,10,2,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41565313,트랙스,더 뉴 트랙스,103,880,91279,1362,5,9,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0
41567827,올란도,올란도,77,630,130166,1598,7,11,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41568536,말리부,올 뉴 말리부,40,560,183936,1998,5,10,6,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41570081,올란도,올란도,77,650,135541,1998,7,10,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0
