매물ID,모델_CV_TE,현재가격_만원,모델,모델_원본,모델_LE,주행거리_km,배기량_cc,좌석수,차량연령,사고강도점수,주요옵션_선루프,주요옵션_헤드램프 (LED),주요옵션_주차감지센서,주요옵션_후방카메라,주요옵션_자동에어컨,주요옵션_스마트키,주요옵션_내비게이션,주요옵션_열선시트,주요옵션_통풍시트,주요옵션_가죽시트,제조사_현대,제조사_기아,제조사_제네시스,제조사_KG모빌리티(쌍용),제조사_쉐보레(GM대우),제조사_르노코리아(삼성),연료_LPG,연료_가솔린,연료_하이브리드,연료_디젤,연료_전기,연료_수소,색상_흰색,색상_검정색,색상_은색,색상_기타,변속기_오토계열,차급_SUV계열,차급_세단계열
41016894,819.4078380887734,950,SM6,SM6,20,70684,1997,5,10,2,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
41225617,1124.3844256766104,1200,카니발,더 뉴 카니발,85,150830,2199,9,8,9,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
40179998,540.7524225826838,399,아베오,아베오 해치백,63,95714,1598,5,13,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
39657112,1247.4949211722349,1240,렉스턴,G4 렉스턴,35,163230,2157,5,9,2,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41392830,804.849667793527,990,SM6,SM6,20,76565,1618,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
40041696,1256.1011628396882,1220,XM3,XM3,23,66136,1332,5,6,14,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0
41463834,930.193512170366,1550,쏘나타,쏘나타 (DN8),57,88326,1999,5,6,4,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
41284224,992.8099193332274,1529,스타렉스,그랜드 스타렉스,50,91080,2497,11,13,6,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41067852,814.5976259860029,370,말리부,말리부,40,219947,1998,5,12,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
40866414,916.1401938066147,1250,그랜저,그랜저 IG,27,130320,2999,5,8,6,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
41478948,916.1401938066147,699,그랜저,그랜저 IG,27,367789,2999,5,9,14,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
40265527,529.273314565499,580,올란도,올란도,77,127418,1998,7,9,11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0
41627718,570.8143169370128,390,QM5,QM5 네오,16,112823,1998,5,11,6,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0
41436149,963.6518467963097,880,티볼리,티볼리 에어,105,110742,1597,5,8,2,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41241965,952.3521370538434,859,K7,더 뉴 K7,12,111554,2999,5,12,6,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
40705215,967.6269960460112,1090,티볼리,티볼리 아머,105,76153,1597,5,8,11,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
41593158,822.9294020283487,699,K5,K5,11,68415,1999,5,13,2,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
39847259,992.8099193332274,899,스타렉스,그랜드 스타렉스,50,143779,2497,5,11,2,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41177231,793.5123984456893,1280,코란도,뷰티풀 코란도,92,91252,1497,5,7,2,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
40355267,535.0819292958388,270,스파크,스파크,54,123830,995,5,12,14,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41437991,830.7441133874026,1370,코란도,뷰티풀 코란도,92,53099,1497,5,6,3,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
41062407,970.8411733726565,1190,티볼리,티볼리 에어,105,91741,1497,5,5,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40749378,532.6342390295486,510,올란도,올란도,77,136750,1998,7,12,5,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0
41576450,1259.5072485972,1329,G80,G80,5,186764,3342,5,9,7,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41232490,511.37274562236945,490,스파크,더 넥스트 스파크,54,91970,999,5,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40734481,529.273314565499,560,올란도,올란도,77,123601,1998,7,11,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0
41553694,1024.6264535496102,790,스포티지,스포티지 R,55,79942,1995,5,14,2,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
41111324,963.6518467963097,1350,티볼리,베리 뉴 티볼리,105,36497,1497,5,7,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
40797356,1392.238226774805,1580,캐스퍼,캐스퍼,88,50891,998,4,4,2,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41568572,969.3889001833381,799,티볼리,티볼리,105,57426,1597,5,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41568711,936.2255262529029,660,아반떼,더 뉴 아반떼,62,84013,1591,5,12,3,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41582972,1319.6151889790042,1549,QM6,더 뉴 QM6,17,133658,1998,5,5,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0
41478474,870.010476653311,550,제네시스,제네시스,81,165278,3342,5,14,9,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41602794,809.9140873524058,799,SM6,SM6,20,163429,1998,5,7,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
41622990,778.9139391480519,950,코란도,코란도 스포츠,92,36798,1998,5,12,9,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41653921,943.9179347406766,1620,아반떼,더 뉴 아반떼 (CN7),62,36698,1598,5,3,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41605397,1301.2282984354893,930,QM6,QM6,17,114344,1997,5,9,10,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0
41627693,1138.5330669370128,1510,맥스크루즈,더 뉴 맥스크루즈,41,128108,2199,7,10,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41604792,928.4206454774875,1690,아반떼,아반떼 (CN7),62,98655,1598,5,4,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41485681,928.4206454774875,1690,아반떼,아반떼 (CN7),62,74035,1598,5,5,8,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41594282,1050.1398208359376,1550,투싼,올 뉴 투싼,101,70696,1598,5,6,8,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
41417053,1259.5072485972,1250,G80,G80,5,156200,3342,5,9,2,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41317231,532.6342390295486,329,올란도,올란도,77,159218,1998,7,14,3,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41573526,923.0393528184499,850,그랜저,그랜저 HG,27,29804,2359,5,12,5,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
39899343,845.8008944920679,630,K5,K5 하이브리드,11,140734,1999,5,12,8,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
40644378,1236.8774225826837,1470,트레일블레이저,트레일블레이저,104,125559,1341,5,6,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41356467,950.3037718506688,1270,쏘나타,쏘나타 (DN8),57,137843,1999,5,7,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41367713,923.0393528184499,499,그랜저,그랜저 HG,27,117343,2359,5,15,8,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41316774,1387.528585305339,1599,캐스퍼,캐스퍼,88,28956,998,4,4,2,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41277035,941.3889022900747,1070,쏘나타,LF 쏘나타,57,109564,1999,5,10,2,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41647634,916.1401938066147,950,그랜저,그랜저 HG,27,101664,2999,5,13,3,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
41637581,1037.3051417342533,1070,투싼,올 뉴 투싼,101,135864,1685,5,10,2,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41636361,830.7441133874026,365,코란도,뉴코란도 C,92,169510,1998,5,12,3,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41611599,935.928526081858,590,그랜저,그랜저 HG,27,213413,2999,5,11,8,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
41572524,529.273314565499,490,올란도,올란도,77,103719,1998,7,11,8,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40724740,807.4456798684994,1000,SM6,SM6,20,43790,1997,5,10,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
40720177,935.928526081858,530,그랜저,그랜저 HG,27,162535,2999,5,15,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41419401,822.7686047328136,1629,i30,i30 (PD),24,22830,1591,5,6,7,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41171805,539.6756970784525,799,스파크,더 뉴 스파크,54,57143,999,5,8,2,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41365617,768.0397857057295,1340,트랙스,더 뉴 트랙스,103,33948,1362,5,7,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41526129,807.4456798684994,690,SM6,SM6,20,154135,1998,5,10,4,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
41173355,825.9607559160171,430,제네시스 쿠페,제네시스 쿠페,82,160521,1998,4,15,15,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41059862,402.80707679553126,579,SM5,SM5 노바,19,130970,1998,5,8,5,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
41467060,778.9139391480519,1450,코란도,뷰티풀 코란도,92,79769,1597,5,6,4,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40400514,575.8143169370128,299,QM5,뉴QM5,16,126301,1995,5,14,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
41567392,635.3109081424859,690,SM7,SM7 노바,21,84936,2495,5,10,6,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
41403221,905.6914320771383,1590,그랜저,그랜저 IG 하이브리드,27,150265,2359,5,9,5,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
41624756,809.9140873524058,459,SM6,SM6,20,143993,1997,5,10,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
39928513,1013.7211628396882,1590,스포티지,스포티지 더 볼드,55,86150,1995,5,8,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41500920,963.6518467963097,1130,티볼리,티볼리 아머,105,99893,1597,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41501135,969.3889001833381,1220,티볼리,티볼리 에어,105,66078,1597,5,8,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41455842,907.2378156501135,1099,그랜저,그랜저 IG,27,189087,2359,5,9,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41268225,800.0418365153032,790,트랙스,더 뉴 트랙스,103,95032,1362,5,8,14,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0
41433784,1057.082523447645,1690,싼타페,싼타페 TM,56,145348,1995,5,8,3,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
41470770,1072.7523168570258,890,싼타페,싼타페 DM,56,78922,2199,7,14,14,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
39222848,553.7149246371913,299,올란도,올란도,77,126951,1998,7,15,16,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41556496,804.849667793527,930,SM6,SM6,20,74068,1997,5,10,2,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
41380523,760.3828753088075,370,에쿠스,에쿠스(신형),73,243516,3778,5,14,10,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
39920927,1035.3350952116489,1390,쏘렌토,올 뉴 쏘렌토,58,79329,1995,5,11,2,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41435679,923.0393528184499,625,그랜저,그랜저 HG,27,94783,2999,5,11,2,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
40921558,923.0393528184499,1520,그랜저,그랜저 IG,27,106341,2359,5,7,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41632062,1172.8618172554513,1300,쏘렌토,올 뉴 쏘렌토,58,139262,1995,7,11,2,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41112632,736.7033647230726,450,QM3,QM3,15,151274,1461,5,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
41615358,962.3768750735256,870,티볼리,티볼리 아머,105,62813,1597,5,9,3,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40843274,910.4589389790043,1299,제네시스,제네시스 DH,81,99841,3778,5,12,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
40963457,445.5898375614303,450,SM3,SM3 네오,18,102267,1598,5,9,4,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
41286738,1247.4949211722349,1650,렉스턴,렉스턴 스포츠,35,28378,2157,5,6,2,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41612930,941.3889022900747,1690,쏘나타,쏘나타 (DN8),57,74441,1598,5,6,2,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41647339,947.3443649473054,730,아반떼,더 뉴 아반떼,62,22826,1591,5,12,14,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
40846730,833.2990788440546,650,코란도,코란도 스포츠,92,115997,1998,5,12,3,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41293726,764.0587856658007,530,체어맨,뉴체어맨 W,84,176804,3598,5,12,4,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41069289,963.6518467963097,1030,티볼리,티볼리 아머,105,46699,1597,5,8,10,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
41561989,819.4078380887734,950,SM6,SM6,20,125070,1998,5,10,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1
41392271,1010.3075581570316,770,스타렉스,그랜드 스타렉스,50,246743,2497,11,15,5,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
38912474,483.19448616103887,290,SM3,뉴SM3,18,58284,1598,5,17,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1
41207886,487.46355435797625,220,크루즈,크루즈,95,102719,1598,5,15,23,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41511243,1138.5330669370128,1580,맥스크루즈,더 뉴 맥스크루즈,41,141127,2199,7,10,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
41094413,1012.2538228903043,1530,스타렉스,더 뉴 그랜드 스타렉스,50,117792,2497,5,5,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40983151,1044.7093024696712,1450,니로,더 뉴 니로,29,136847,1580,5,5,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
41584640,987.5738331607303,780,스타렉스,그랜드 스타렉스,50,163121,2497,12,12,9,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40553995,817.7357216322383,799,말리부,올 뉴 말리부,40,105599,1490,5,10,16,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41617163,1037.3051417342533,829,투싼,올 뉴 투싼,101,124167,1685,5,10,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41393779,1027.800505582473,1170,투싼,올 뉴 투싼,101,107390,1995,5,10,7,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
40921824,923.0393528184499,630,그랜저,그랜저 HG,27,146523,2359,5,13,9,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41271346,963.6518467963097,1690,티볼리,베리 뉴 티볼리,105,36207,1497,5,5,3,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41449590,874.0501334751542,1030,레이,더 뉴 레이,34,12453,998,2,6,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
40760870,1197.9504285254952,1490,G70,G70,4,165733,2199,5,8,12,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
41638324,1014.8324651358752,400,투싼,투싼 ix,101,168190,1995,5,17,8,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
39585881,535.0819292958388,299,스파크,스파크,54,64747,995,5,14,14,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41610943,928.4206454774875,550,아반떼,아반떼 MD,62,102493,1591,5,14,15,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41522696,1392.238226774805,1430,캐스퍼,캐스퍼,88,24800,998,4,3,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41537492,389.9312687325189,250,SM5,뉴SM5 플래티넘,19,105684,1998,5,12,19,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
41624221,1244.0155609115354,1450,코나,코나,91,134965,1591,5,6,7,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40698274,535.0819292958388,220,스파크,스파크,54,85382,995,5,14,8,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41137901,1259.5072485972,1580,G80,G80,5,154315,3342,5,9,6,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41338680,807.4456798684994,400,SM6,SM6,20,286585,1998,5,8,2,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1
41528238,923.0393528184499,1070,그랜저,그랜저 IG,27,137440,2359,5,10,15,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
39707990,1124.9346253774313,1350,쏘렌토,올 뉴 쏘렌토,58,132993,2199,7,12,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41485793,1023.4311157213216,369,K7,더 프레스티지 K7,12,224831,2999,5,15,17,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
41641900,943.9179347406766,490,아반떼,더 뉴 아반떼,62,175286,1582,5,12,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
41638331,930.193512170366,1699,쏘나타,쏘나타 (DN8),57,73247,1999,5,7,2,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
40748267,652.8728432898197,550,캡티바,캡티바,90,137135,1998,7,12,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41595767,987.5738331607303,720,스타렉스,그랜드 스타렉스,50,66771,2497,12,15,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41584088,780.500937773942,1159,K5,K5 2세대,11,104529,1999,5,11,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41435820,659.0006532807237,499,모닝,올 뉴 모닝,42,38471,998,5,14,5,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41601012,1050.1398208359376,1090,투싼,올 뉴 투싼,101,171169,1995,5,9,2,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41399657,962.3768750735256,1290,티볼리,티볼리 에어,105,91012,1497,5,4,4,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40275587,390.5605814198441,270,SM5,뉴SM5 플래티넘,19,188204,1461,5,12,9,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
41601942,814.4268981028265,1390,말리부,올 뉴 말리부,40,49903,1490,5,9,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41275731,969.3889001833381,650,티볼리,티볼리,105,128489,1597,5,9,7,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
39852868,928.4206454774875,850,아반떼,아반떼 AD,62,97979,1582,5,10,2,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
41106264,969.3889001833381,990,티볼리,티볼리 에어,105,71060,1597,5,8,5,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
41529113,1251.1196295251596,1460,코나,코나,91,77414,1591,5,9,6,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40943475,830.7441133874026,490,코란도,코란도 스포츠,92,130260,1998,5,13,5,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41562994,886.0914963836809,490,제네시스,제네시스,81,147424,3342,5,14,6,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41450662,989.3890878449547,1269,볼트,볼트 EV,48,171446,174,5,7,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
40992614,896.2163622137289,990,벨로스터,벨로스터 (JS),47,121021,1591,4,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
