매물ID,모델_CV_TE,현재가격_만원,모델,모델_원본,모델_LE,주행거리_km,배기량_cc,좌석수,차량연령,사고강도점수,주요옵션_선루프,주요옵션_헤드램프 (LED),주요옵션_주차감지센서,주요옵션_후방카메라,주요옵션_자동에어컨,주요옵션_스마트키,주요옵션_내비게이션,주요옵션_열선시트,주요옵션_통풍시트,주요옵션_가죽시트,제조사_현대,제조사_기아,제조사_제네시스,제조사_KG모빌리티(쌍용),제조사_쉐보레(GM대우),제조사_르노코리아(삼성),연료_LPG,연료_가솔린,연료_하이브리드,연료_디젤,연료_전기,연료_수소,색상_흰색,색상_검정색,색상_은색,색상_기타,변속기_오토계열,차급_SUV계열,차급_세단계열
41629025,3086.853182440802,2999,싼타페,더 뉴 싼타페,56,50100,2151,5,4,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41149488,3611.071044237849,5850,팰리세이드,팰리세이드 (LX3),107,4578,2497,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
41548639,2752.5614403194695,9999,말리부,더 뉴 말리부,40,127952,1341,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41406252,2580.7207386685927,2560,아반떼,더 뉴 아반떼 (CN7),62,14302,1598,5,2,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41505621,2766.3800913523883,2099,렉스턴,올 뉴 렉스턴,35,140209,2157,5,4,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41397915,5313.932698356571,5100,GV80,GV80,9,15000,2497,6,1,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41284341,3614.405854880476,8888,팰리세이드,더 뉴 팰리세이드,107,34984,2199,7,4,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41590745,5398.2920940715185,4940,GV80,GV80,9,91878,2497,7,4,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41112137,2931.58161642511,1850,그랜저,더 뉴 그랜저 IG,27,119725,3342,5,6,8,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41187489,3498.6983665185985,3580,쏘렌토,더 뉴 쏘렌토 4세대,58,41640,1598,5,2,8,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
39383198,3224.829199147787,3671,카니발,더 뉴 카니발 4세대,85,20000,3470,9,2,2,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40968743,2739.750535430254,2550,렉스턴,올 뉴 렉스턴,35,131488,2157,7,5,3,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41620927,2985.7852847364197,4699,싼타페,싼타페 (MX5),56,1636,1598,7,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
41587086,2871.0199908868076,2110,그랜저,그랜저 IG,27,65856,2999,5,8,3,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
39791731,4839.699076110866,6880,G90,G90 (RS4),6,57972,3470,5,4,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41646362,4425.863399075039,2064,GV70,일렉트리파이드 GV70,8,52192,400,5,4,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
41443194,3555.8753163906044,3570,팰리세이드,팰리세이드,107,53802,2199,7,5,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41622060,3835.924823652034,2232,G80,G80 (RG3),5,69236,2497,5,3,2,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41498838,3015.4650086512584,2820,싼타페,더 뉴 싼타페,56,35880,2497,5,5,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
41586695,2814.4095035579858,2590,투싼,투싼 하이브리드 (NX4),101,93864,1598,5,6,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
41365851,3015.4650086512584,3566,싼타페,싼타페 (MX5),56,43320,1598,5,2,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
41572564,5398.2920940715185,4950,GV80,GV80,9,45540,3470,5,4,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41417105,5313.932698356571,4170,GV80,GV80,9,61427,2497,7,6,2,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41136820,2725.7156813909605,2120,쏘나타,쏘나타 (DN8),57,108601,1598,5,5,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41593632,2580.1965669204437,3200,QM6,더 뉴 QM6,17,7,1997,5,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0
41368858,3621.902165517916,3550,모하비,모하비 더 마스터,43,53897,2959,6,6,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41567767,5008.326934333097,4699,G90,G90 (RS4),6,141164,3470,5,4,3,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
39308964,4394.3925768413965,4400,GV70,GV70,8,57770,3470,5,6,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
41417254,2429.895177340624,1720,EQ900,EQ900,0,148587,3342,5,10,2,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41377853,2634.7772150268797,2050,쏘나타,쏘나타 (DN8),57,56139,1999,5,3,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
40975552,2634.7772150268797,2095,쏘나타,쏘나타 (DN8),57,35938,1598,5,5,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41251540,2758.425760042816,2299,렉스턴,더 뉴 렉스턴 스포츠 칸,35,116836,2157,5,4,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41182708,3067.673489216629,3270,싼타페,더 뉴 싼타페,56,17362,1598,5,5,5,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
41408292,2917.9076270847495,3480,그랜저,그랜저 (GN7),27,22691,3470,5,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
41433256,2497.8624202595693,2399,셀토스,셀토스,49,12182,1591,5,5,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41548443,5412.40951276323,7290,GV80,GV80,9,12769,3470,5,2,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41241762,3073.8059832820063,2395,콜로라도,리얼 뉴 콜로라도,94,50873,3649,5,6,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0
41509094,3550.2021461772415,3080,스타리아,스타리아,51,48618,2199,9,4,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41100905,2651.085997141483,9999,렉스턴,더 뉴 렉스턴 스포츠 칸,35,13415,2157,5,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41585615,2917.9076270847495,2650,그랜저,더 뉴 그랜저 IG,27,107461,3342,5,6,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41627953,2750.981798850805,2190,투싼,투싼 하이브리드 (NX4),101,89316,1598,5,5,5,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
41621033,2564.8123299278163,2070,아반떼,더 뉴 아반떼 (CN7),62,36741,1598,5,2,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41382446,3067.673489216629,2930,싼타페,더 뉴 싼타페,56,57508,2151,5,6,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41402007,2634.7772150268797,2090,쏘나타,쏘나타 하이브리드 (DN8),57,102111,1999,5,7,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
41353773,3463.9361949029885,2880,아이오닉5,아이오닉5,66,57310,111,5,5,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
41293600,2651.085997141483,2190,렉스턴,렉스턴 스포츠 칸,35,55903,2157,5,5,2,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40087638,3877.838318635213,3450,G80,G80 (RG3),5,74884,2497,5,5,3,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41269466,2757.4742128087482,2500,트레일블레이저,더 뉴 트레일블레이저,104,18858,1341,5,2,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41652520,5406.43473495045,6799,GV80,GV80,9,11563,2497,5,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
41575143,3757.422508106974,4100,G80,G80 (RG3),5,50049,2497,5,4,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41279250,3614.405854880476,2120,팰리세이드,팰리세이드,107,106704,3778,8,7,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
41557703,5406.43473495045,5290,GV80,GV80,9,49219,2497,5,5,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41527001,2931.58161642511,1970,그랜저,더 뉴 그랜저 IG,27,118974,2497,5,6,12,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41606104,3651.1332725787192,2750,모하비,모하비 더 마스터,43,108027,2959,6,7,20,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41516378,2566.566644283388,2480,토레스,토레스,100,34817,1497,5,3,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
40999196,3086.853182440802,4195,싼타페,싼타페 (MX5),56,12583,1598,5,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
41262574,3108.745207717931,2330,스포티지,스포티지 5세대,55,65756,1598,5,4,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41602464,4394.3925768413965,4550,GV70,GV70,8,23440,2497,5,3,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
41620204,4331.174374684793,4899,GV70,GV70,8,35778,2497,5,2,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41584509,2650.525522053633,1909,스타렉스,더 뉴 그랜드 스타렉스,50,31210,2359,12,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
41611184,3565.3649600264525,2990,팰리세이드,팰리세이드,107,131257,2199,7,6,14,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41546206,2580.7207386685927,1780,아반떼,아반떼 (CN7),62,67058,1598,5,4,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41640631,3847.011384330083,2919,G80,G80 (RG3),5,100563,3470,5,5,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41383042,2931.58161642511,3890,그랜저,그랜저 하이브리드 (GN7),27,32875,1598,5,3,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
41621098,3224.829199147787,3880,카니발,카니발 4세대,85,21416,3470,7,5,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
40649387,3036.133238826156,2630,스팅어,스팅어 마이스터,53,65478,3342,5,5,9,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41499978,2833.7809220036456,1780,G70,G70,4,109040,2199,5,8,3,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
40751753,2615.360723815946,1990,토레스,토레스,100,88149,1497,5,4,4,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
40212999,3137.8525868123897,4066,K8,더 뉴 K8,13,3500,3470,5,1,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
41486738,2832.235730062908,2750,그랜저,더 뉴 그랜저 IG,27,74584,2497,5,4,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41270937,3458.0058573363353,3800,스타리아,스타리아,51,11303,2199,5,2,2,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
41454836,3578.55046978521,2590,스타리아,스타리아,51,33609,2199,11,3,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41265360,2582.899977616721,2960,토레스,토레스,100,3384,1497,5,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
41625703,5008.326934333097,6290,G90,G90 (RS4),6,127395,3470,4,4,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41564426,2713.4540195717054,3200,K5,더 뉴 K5 3세대,11,6135,1598,5,2,7,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41554112,2871.0199908868076,4180,그랜저,그랜저 하이브리드 (GN7),27,17250,1598,5,2,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
41181564,2917.9076270847495,8888,그랜저,더 뉴 그랜저 IG 하이브리드,27,167540,2359,5,5,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
41523256,2758.425760042816,4099,렉스턴,더 뉴 렉스턴 스포츠 칸,35,18000,2157,5,2,2,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
41614483,3326.4508146315256,2490,카니발,더 뉴 카니발,85,67735,2199,7,8,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41286775,2540.7398004274887,2240,토레스,토레스,100,78843,1497,5,3,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41515173,3015.4650086512584,2099,싼타페,싼타페 TM,56,138177,1995,5,8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41596484,3015.4650086512584,2760,싼타페,더 뉴 싼타페,56,37129,2497,5,3,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
41614137,2631.6880923441727,1970,QM6,더 뉴 QM6,17,42598,1998,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
39985013,4409.23982988708,6300,타호,타호,98,11908,6162,7,3,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0
41485626,2795.223454361947,2470,니로,디 올 뉴 니로,29,50384,1580,5,4,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
41182238,2497.8624202595693,2260,셀토스,셀토스,49,44137,1591,5,5,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
41502861,2757.4742128087482,2530,트레일블레이저,더 뉴 트레일블레이저,104,39233,1341,5,3,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0
41398467,5406.43473495045,6250,GV80,GV80,9,4802,2497,5,3,4,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41585472,4394.3925768413965,5690,GV70,일렉트리파이드 GV70,8,37055,111,5,4,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
41406478,3409.02987241531,3230,아이오닉6,아이오닉6,67,50835,111,5,4,3,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
40275995,4952.810596887665,3199,G90,G90,6,149992,5038,4,7,5,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
40973556,2859.939240148325,1750,코나,코나,91,22134,1591,5,8,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41430697,2758.425760042816,2939,렉스턴,올 뉴 렉스턴,35,37940,2157,7,5,2,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41555027,3555.8753163906044,3070,팰리세이드,팰리세이드,107,61203,2199,7,5,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41232832,3191.47987241531,3350,마스터,마스터,38,646,2299,3,2,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
41525391,5373.873808791013,4530,GV80,GV80,9,89171,3470,5,6,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
41216666,2620.1903020024697,2950,쏘나타,쏘나타 디 엣지(DN8),57,34470,1598,5,2,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41620146,3086.853182440802,2490,싼타페,더 뉴 싼타페,56,66652,2151,5,4,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41603775,2540.7398004274887,2599,토레스,토레스,100,11563,1497,5,3,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41030722,3602.7134342567415,3890,팰리세이드,더 뉴 팰리세이드,107,51589,2199,7,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
41519082,3847.011384330083,3290,G80,G80 (RG3),5,98662,2497,5,5,4,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41650946,2479.8411014207704,1830,K7,올 뉴 K7,12,87358,2999,5,8,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41390450,2832.235730062908,2990,그랜저,그랜저 (GN7),27,48516,3470,5,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41580570,2632.4269067199116,1899,아반떼,아반떼 (CN7),62,54404,1598,5,3,3,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41609765,3015.4650086512584,2640,싼타페,더 뉴 싼타페,56,76361,1598,5,4,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
41584034,2832.235730062908,2430,그랜저,더 뉴 그랜저 IG,27,70554,2497,5,6,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41140404,3326.4508146315256,2290,카니발,카니발 4세대,85,101620,2151,9,5,27,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41047386,2854.9748405191376,2700,볼트,볼트 EUV,48,14533,188,5,4,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
41586504,3067.673489216629,2400,싼타페,싼타페 TM,56,19479,1998,5,7,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
41587209,4477.328734051914,4590,GV70,GV70,8,58548,2497,5,4,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
41376256,3757.422508106974,4150,G80,G80 (RG3),5,76057,3470,5,5,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41096935,3063.629778185483,3550,싼타페,더 뉴 싼타페,56,29142,1598,5,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
41464266,2871.0199908868076,2350,그랜저,더 뉴 그랜저 IG,27,87328,2497,5,6,13,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41516002,2871.0199908868076,4750,그랜저,그랜저 하이브리드 (GN7),27,10395,1598,5,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
41616834,3611.071044237849,3250,팰리세이드,팰리세이드,107,99838,2199,7,6,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
41467497,2513.119275862335,2420,토레스,토레스,100,42294,1497,5,3,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
41527328,3453.3633120692184,9999,쏘렌토,쏘렌토 4세대,58,59738,2151,6,6,14,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
41259929,3602.7134342567415,6350,팰리세이드,팰리세이드 (LX3),107,10438,2497,7,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
41591201,2917.9076270847495,1790,그랜저,그랜저 IG 하이브리드,27,131902,2359,5,8,8,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
41269129,2620.1903020024697,1840,쏘나타,쏘나타 하이브리드 (DN8),57,105974,1999,5,4,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
41619615,2602.03768400251,2670,쏘나타,쏘나타 디 엣지(DN8),57,16267,1598,5,3,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
41508651,2580.7207386685927,2260,아반떼,더 뉴 아반떼 하이브리드 (CN7),62,6286,1580,5,3,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
41446869,2777.2978813068744,2222,렉스턴,더 뉴 렉스턴 스포츠 칸,35,49312,2157,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41186499,2609.1958662919633,2350,스타렉스,더 뉴 그랜드 스타렉스,50,64224,2497,5,6,2,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
41474914,3565.3649600264525,2736,팰리세이드,더 뉴 팰리세이드,107,15500,3778,7,2,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
41648188,2832.235730062908,2350,그랜저,더 뉴 그랜저 IG,27,50729,3342,5,5,3,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41433207,3828.3155031297233,2050,G80,G80,5,95597,3342,5,7,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
41587776,5412.40951276323,4030,GV80,GV80,9,144513,2497,6,4,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
41601150,2501.257721073471,2030,스타렉스,더 뉴 그랜드 스타렉스,50,96590,2497,9,7,6,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41605089,3137.8525868123897,2480,K8,K8,13,35814,2497,5,4,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
40892121,3579.672286134175,5790,모하비,모하비 더 마스터,43,42212,2959,5,3,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
41604123,3877.838318635213,3090,G80,G80 (RG3),5,66273,2497,5,5,7,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
41603313,2684.625840071605,1790,쏘나타,쏘나타 (DN8),57,104244,1598,5,5,3,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
